Entrez_A	Entrez_B	ID
25978	51652	6636
25978	29082	6637
128866	25978	6638
25978	92421	6639
25978	51510	6640
25978	79643	6641
29082	51652	6642
128866	51652	6643
51652	92421	6644
51510	51652	6645
51652	79643	6646
128866	29082	6647
29082	92421	6648
29082	51510	6649
29082	79643	6650
128866	92421	6651
128866	51510	6652
128866	79643	6653
51510	92421	6654
79643	92421	6655
51510	79643	6656
1121	5864	6657
1121	5875	6658
54107	54108	6659
54108	8467	6660
25884	57045	6661
55584	57053	6662
1135	1143	6663
1137	1141	6664
1137	7447	6665
1139	2902	6666
1139	2903	6667
1141	7447	6668
54921	63922	6669
1663	63922	6670
63922	79075	6671
114799	63922	6672
5111	63922	6673
5429	63922	6674
5982	63922	6675
5983	63922	6676
5984	63922	6677
5985	63922	6678
11169	63922	6679
54921	79075	6680
5429	54921	6681
54921	5982	6682
54921	5983	6683
54921	5984	6684
54921	5985	6685
2079	26097	6686
26097	3276	6687
10419	26097	6688
26097	79084	6689
1147	9276	6690
1147	1387	6691
1147	8454	6692
1147	1654	6693
1147	8518	6694
1147	23085	6695
1147	2099	6696
1147	2091	6697
1147	23291	6698
1147	55294	6699
1147	2289	6700
1147	2734	6701
1147	2969	6702
1147	3320	6703
1147	3326	6704
1147	3551	6705
1147	9641	6706
1147	8517	6707
10788	1147	6708
1147	3838	6709
1147	3839	6710
10128	1147	6711
10892	1147	6712
1147	9020	6713
1147	6885	6714
1147	1326	6715
1147	4163	6716
1147	4528	6717
10499	1147	6718
1147	8202	6719
1147	4790	6720
1147	4791	6721
1147	4792	6722
1147	4793	6723
1147	4794	6724
1147	5134	6725
1147	25885	6726
1147	84172	6727
1147	51082	6728
1147	64425	6729
1147	5437	6730
1147	5441	6731
1147	5537	6732
1147	22870	6733
1147	9701	6734
1147	9462	6735
10616	1147	6736
1147	5970	6737
1147	5971	6738
1147	5966	6739
1147	8737	6740
1147	55072	6741
1147	6156	6742
1147	6124	6743
1147	6128	6744
1147	6132	6745
1147	6205	6746
1147	6207	6747
1147	9919	6748
1147	6500	6749
1147	9043	6750
10454	1147	6751
1147	23118	6752
1147	29110	6753
1147	7132	6754
1147	7124	6755
10318	1147	6756
1147	79155	6757
1147	8717	6758
1147	7186	6759
1147	200081	6760
1147	9099	6761
51647	9391	6762
64428	9391	6763
2068	9391	6764
64210	9391	6765
292	9391	6766
51647	64428	6767
2068	51647	6768
51647	64210	6769
292	51647	6770
64210	64428	6771
10519	3674	6772
10519	3690	6773
11052	1153	6774
1153	51340	6775
1153	56259	6776
1153	51503	6777
1153	57703	6778
10521	1153	6779
1153	9416	6780
1153	7919	6781
1153	1654	6782
1153	51428	6783
1153	9879	6784
1153	1655	6785
1153	1665	6786
1153	8449	6787
1153	9785	6788
1153	1659	6789
1153	1660	6790
1153	22826	6791
1153	9343	6792
1153	9775	6793
1153	8220	6794
1153	27336	6795
10643	1153	6796
1153	3550	6797
1153	57461	6798
1153	57819	6799
1153	27258	6800
1153	25804	6801
11157	1153	6802
1153	51690	6803
1153	51747	6804
1153	4116	6805
1153	4236	6806
1153	4343	6807
1153	23517	6808
1153	4686	6809
1153	22916	6810
11051	1153	6811
1153	26986	6812
1153	94104	6813
1153	5356	6814
10450	1153	6815
10465	1153	6816
1153	51645	6817
1153	23759	6818
1153	53938	6819
1153	5496	6820
1153	23398	6821
1153	8559	6822
1153	27339	6823
1153	26121	6824
1153	9129	6825
1153	55660	6826
1153	8899	6827
1153	9128	6828
1153	24148	6829
10594	1153	6830
1153	22827	6831
1153	64783	6832
1153	84991	6833
1153	55696	6834
1153	58517	6835
1153	9584	6836
1153	9939	6837
10921	1153	6838
1153	9092	6839
1153	7536	6840
10291	1153	6841
1153	8175	6842
10946	1153	6843
1153	23451	6844
10992	1153	6845
1153	23450	6846
10262	1153	6847
1153	51639	6848
10569	1153	6849
10285	1153	6850
1153	55234	6851
1153	23020	6852
11017	1153	6853
1153	9410	6854
1153	6625	6855
1153	6627	6856
1153	6626	6857
1153	6629	6858
1153	6628	6859
1153	6631	6860
1153	6632	6861
1153	6633	6862
1153	6634	6863
1153	6635	6864
1153	6636	6865
1153	6637	6866
1153	4809	6867
1153	22938	6868
1153	23013	6869
10250	1153	6870
1153	23524	6871
1153	51593	6872
1153	9295	6873
1153	6426	6874
1153	6427	6875
1153	6428	6876
1153	6429	6877
1153	6430	6878
1153	6431	6879
1153	6432	6880
1153	8683	6881
1153	25949	6882
10915	1153	6883
1153	24144	6884
1153	9984	6885
1153	57187	6886
1153	84321	6887
1153	8563	6888
1153	79228	6889
1153	80145	6890
1153	6434	6891
1153	79002	6892
10907	1153	6893
1153	7307	6894
11338	1153	6895
1153	23350	6896
10713	1153	6897
1153	25962	6898
1153	51729	6899
1153	9589	6900
1153	56949	6901
1153	7756	6902
3091	4435	6903
3661	4435	6904
4435	6774	6905
6867	9793	6906
10212	1152	6907
1152	2010	6908
1152	3068	6909
1152	3024	6910
1152	3190	6911
1152	3191	6912
1152	3192	6913
1152	3609	6914
1152	8826	6915
1152	23592	6916
1152	4001	6917
1152	51691	6918
1152	9111	6919
1152	27250	6920
1152	5934	6921
1152	6632	6922
1152	7067	6923
1152	7531	6924
10971	1152	6925
1163	8454	6926
1163	9978	6927
1163	6500	6928
1163	6502	6929
4323	9076	6930
4313	9076	6931
2207	26253	6932
2206	26253	6933
53405	7430	6934
53405	5420	6935
6249	8826	6936
11218	1207	6937
1207	8487	6938
1207	50628	6939
10419	1207	6940
1207	6606	6941
1207	6607	6942
1207	6628	6943
1207	6632	6944
1207	6633	6945
1207	6634	6946
1207	6635	6947
1207	6636	6948
1207	6637	6949
1207	79084	6950
1407	9575	6951
10978	51692	6952
10978	11052	6953
10978	79869	6954
10978	8449	6955
10978	2071	6956
10978	2968	6957
10978	4361	6958
10978	11051	6959
10978	51585	6960
10978	5725	6961
10978	6421	6962
10978	7082	6963
10978	116461	6964
10978	80746	6965
10978	79042	6966
10978	283989	6967
10978	7307	6968
10978	11338	6969
10845	8192	6970
1213	1785	6971
1213	85440	6972
1213	23307	6973
1213	8925	6974
1213	3303	6975
1213	3312	6976
1213	4734	6977
1213	5216	6978
1213	55361	6979
1213	6517	6980
1213	347733	6981
1213	7415	6982
1213	387680	6983
1213	23325	6984
1213	9897	6985
152100	55744	6986
152100	28958	6987
152100	84987	6988
1355	152100	6989
152100	51241	6990
1327	152100	6991
152100	9377	6992
1345	152100	6993
152100	4512	6994
152100	4513	6995
152100	4514	6996
152100	6834	6997
152100	29090	6998
10256	5894	6999
10256	6714	7000
1266	2010	7001
1266	4008	7002
1266	4627	7003
1266	4643	7004
1266	80143	7005
1266	6709	7006
25904	55571	7007
25904	4848	7008
25904	4849	7009
246175	25904	7010
25904	57472	7011
25904	29883	7012
25904	9337	7013
25904	9125	7014
25904	85456	7015
4848	55571	7016
4849	55571	7017
246175	55571	7018
55571	57472	7019
29883	55571	7020
55571	9337	7021
55571	9125	7022
55571	85456	7023
23019	25904	7024
23019	55571	7025
23019	4848	7026
23019	4849	7027
23019	246175	7028
23019	57472	7029
23019	29883	7030
23019	9337	7031
23019	9125	7032
1656	23019	7033
23019	56478	7034
23019	85456	7035
4848	4849	7036
246175	4848	7037
4848	57472	7038
29883	4848	7039
4848	9337	7040
4848	9125	7041
4848	85456	7042
246175	4849	7043
4849	57472	7044
29883	4849	7045
4849	9337	7046
4849	9125	7047
4849	85456	7048
246175	57472	7049
29883	57472	7050
57472	9337	7051
57472	9125	7052
246175	29883	7053
246175	9337	7054
246175	9125	7055
246175	85456	7056
57472	85456	7057
29883	9125	7058
29883	85456	7059
9125	9337	7060
85456	9337	7061
85456	9125	7062
1270	1271	7063
1270	3572	7064
1270	3977	7065
1271	3572	7066
1271	3977	7067
3736	8506	7068
3737	8506	7069
57142	8506	7070
28958	55744	7071
55744	84987	7072
1355	55744	7073
51241	55744	7074
1327	55744	7075
55744	9377	7076
1345	55744	7077
4512	55744	7078
4513	55744	7079
4514	55744	7080
55744	6834	7081
29090	55744	7082
28958	84987	7083
1355	28958	7084
28958	51241	7085
1327	28958	7086
28958	9377	7087
1345	28958	7088
28958	4512	7089
28958	4513	7090
28958	4514	7091
28958	6834	7092
28958	29090	7093
22837	8451	7094
1642	22837	7095
22837	9785	7096
2091	22837	7097
22837	3309	7098
22837	3312	7099
22837	9493	7100
22837	9688	7101
22837	79948	7102
22837	29127	7103
22837	6015	7104
22837	6045	7105
22837	51773	7106
22837	79801	7107
22837	8467	7108
22837	51593	7109
22837	6749	7110
11198	22837	7111
22837	25962	7112
22837	55717	7113
22837	9589	7114
22837	23091	7115
22837	80829	7116
22796	9382	7117
83548	9382	7118
25839	9382	7119
10466	9382	7120
57511	9382	7121
91949	9382	7122
84342	9382	7123
22796	83548	7124
22796	25839	7125
10466	22796	7126
22796	57511	7127
22796	91949	7128
22796	84342	7129
25839	83548	7130
10466	83548	7131
57511	83548	7132
83548	91949	7133
83548	84342	7134
10466	25839	7135
25839	57511	7136
25839	91949	7137
25839	84342	7138
10466	57511	7139
10466	91949	7140
10466	84342	7141
57511	91949	7142
57511	84342	7143
84342	91949	7144
8161	92609	7145
3678	80781	7146
3688	80781	7147
1277	22801	7148
1277	3688	7149
1285	3685	7150
1285	3690	7151
1293	3672	7152
1293	3673	7153
1293	3678	7154
1293	3688	7155
1293	3690	7156
79709	8985	7157
51122	51397	7158
23412	51397	7159
51397	54939	7160
28991	51397	7161
170622	51397	7162
149951	51397	7163
51397	54951	7164
29099	51397	7165
51397	57020	7166
100287171	51397	7167
253725	51397	7168
150684	51397	7169
150684	51122	7170
150684	23412	7171
150684	54939	7172
150684	28991	7173
150684	170622	7174
149951	150684	7175
150684	54951	7176
150684	29099	7177
150684	8453	7178
150684	4792	7179
150684	5970	7180
150684	57020	7181
100287171	150684	7182
150684	253725	7183
23412	51122	7184
51122	54939	7185
28991	51122	7186
170622	51122	7187
149951	51122	7188
51122	54951	7189
29099	51122	7190
51122	57020	7191
100287171	51122	7192
253725	51122	7193
23412	54939	7194
23412	28991	7195
170622	23412	7196
149951	23412	7197
23412	54951	7198
23412	29099	7199
23412	57020	7200
100287171	23412	7201
23412	253725	7202
28991	54939	7203
170622	54939	7204
149951	54939	7205
54939	54951	7206
29099	54939	7207
54939	57020	7208
100287171	54939	7209
253725	54939	7210
170622	28991	7211
149951	28991	7212
28991	54951	7213
28991	29099	7214
28991	57020	7215
100287171	28991	7216
253725	28991	7217
149951	170622	7218
170622	54951	7219
170622	29099	7220
170622	57020	7221
100287171	170622	7222
170622	253725	7223
149951	54951	7224
149951	29099	7225
149951	57020	7226
100287171	149951	7227
149951	253725	7228
29099	54951	7229
54951	8454	7230
54951	8452	7231
54951	57020	7232
100287171	54951	7233
253725	54951	7234
29099	57020	7235
100287171	29099	7236
253725	29099	7237
64326	8451	7238
1642	64326	7239
55070	64326	7240
64326	9978	7241
8517	9276	7242
4790	9276	7243
4791	9276	7244
4792	9276	7245
4794	9276	7246
5970	9276	7247
5966	9276	7248
9043	9276	7249
10318	9276	7250
79155	9276	7251
10419	55352	7252
55352	861	7253
8533	9318	7254
51138	9318	7255
10987	9318	7256
10980	9318	7257
50813	9318	7258
10920	9318	7259
8451	9318	7260
8450	9318	7261
1642	9318	7262
1643	9318	7263
51514	9318	7264
1161	9318	7265
2873	9318	7266
5430	9318	7267
9318	9978	7268
7157	9318	7269
51138	8533	7270
10987	8533	7271
10980	8533	7272
50813	8533	7273
10920	8533	7274
8451	8533	7275
1642	8533	7276
1643	8533	7277
1161	8533	7278
2873	8533	7279
5430	8533	7280
8533	9978	7281
7157	8533	7282
10987	51138	7283
10980	51138	7284
50813	51138	7285
10920	51138	7286
51138	8451	7287
1642	51138	7288
1643	51138	7289
1161	51138	7290
2873	51138	7291
51138	5430	7292
51138	9978	7293
51138	7157	7294
10980	10987	7295
10987	50813	7296
10920	10987	7297
10987	8451	7298
10987	1642	7299
10987	1643	7300
10987	1161	7301
10987	2873	7302
10987	5430	7303
10987	9978	7304
10987	7157	7305
10980	50813	7306
10920	10980	7307
10980	8451	7308
10980	1642	7309
10980	1643	7310
10980	1161	7311
10980	2873	7312
10980	5430	7313
10980	9978	7314
10980	7157	7315
10920	50813	7316
50813	8451	7317
1642	50813	7318
1643	50813	7319
1161	50813	7320
2873	50813	7321
50813	5430	7322
50813	9978	7323
50813	7157	7324
10920	8454	7325
10920	8453	7326
10920	8452	7327
10920	8451	7328
10920	1642	7329
10920	1643	7330
10920	1161	7331
10920	2873	7332
10920	5430	7333
10920	9978	7334
10920	6500	7335
10920	6502	7336
10920	7157	7337
2874	7464	7338
7464	8841	7339
7464	9682	7340
3832	7464	7341
7464	9611	7342
7464	79718	7343
6907	7464	7344
51592	7464	7345
10009	7464	7346
1355	84987	7347
51241	84987	7348
1327	84987	7349
84987	9377	7350
1345	84987	7351
4512	84987	7352
4513	84987	7353
4514	84987	7354
6834	84987	7355
29090	84987	7356
1355	51241	7357
1327	1355	7358
1355	9377	7359
1345	1355	7360
1355	4512	7361
1355	4513	7362
1355	4514	7363
1355	6834	7364
1355	29090	7365
1327	51241	7366
51241	9377	7367
1345	51241	7368
4512	51241	7369
4513	51241	7370
4514	51241	7371
51241	6834	7372
29090	51241	7373
1327	9377	7374
1327	1345	7375
1327	4512	7376
1327	4513	7377
1327	4514	7378
1327	6834	7379
1327	29090	7380
1345	9377	7381
4512	9377	7382
4513	9377	7383
4514	9377	7384
6834	9377	7385
29090	9377	7386
1345	4512	7387
1345	4513	7388
1345	4514	7389
1345	6834	7390
1345	29090	7391
1356	4057	7392
10815	594855	7393
10815	339302	7394
10815	6616	7395
10815	6804	7396
10815	6809	7397
10815	6844	7398
10814	6616	7399
10814	6804	7400
10814	6844	7401
339302	594855	7402
594855	6616	7403
594855	6804	7404
594855	6809	7405
594855	6844	7406
339302	6616	7407
339302	6804	7408
339302	6809	7409
339302	6844	7410
1356	4353	7411
1369	1370	7412
29894	53981	7413
29894	51692	7414
10898	29894	7415
1477	29894	7416
1478	29894	7417
1479	29894	7418
29894	81608	7419
29894	8189	7420
51692	53981	7421
10898	53981	7422
1477	53981	7423
1478	53981	7424
1479	53981	7425
53981	9343	7426
53981	81608	7427
3065	53981	7428
3066	53981	7429
23028	53981	7430
4297	53981	7431
53615	53981	7432
53981	9219	7433
4691	53981	7434
53981	5430	7435
10891	53981	7436
53981	5901	7437
53981	5928	7438
53981	5929	7439
53981	5931	7440
10284	53981	7441
53981	8819	7442
25942	53981	7443
53981	6595	7444
53981	8467	7445
53981	6598	7446
53981	6599	7447
53981	6601	7448
53981	8189	7449
53981	6883	7450
53981	6872	7451
53981	6878	7452
53981	6880	7453
53981	6908	7454
11091	53981	7455
10898	51692	7456
11052	51692	7457
51692	79869	7458
1477	51692	7459
1478	51692	7460
1479	51692	7461
51692	8449	7462
2071	51692	7463
51692	81608	7464
2968	51692	7465
4361	51692	7466
11051	51692	7467
51585	51692	7468
51692	5725	7469
51692	6421	7470
51692	8189	7471
51692	7082	7472
51692	7307	7473
11338	51692	7474
10898	81608	7475
11052	79869	7476
11052	51340	7477
11052	56259	7478
11052	51503	7479
11052	57703	7480
10521	11052	7481
11052	9416	7482
11052	7919	7483
11052	1654	7484
11052	51428	7485
11052	9879	7486
11052	1655	7487
11052	1665	7488
11052	8449	7489
11052	9785	7490
11052	1659	7491
11052	1660	7492
11052	22826	7493
11052	9343	7494
11052	9775	7495
11052	2071	7496
11052	8220	7497
11052	2130	7498
11052	2968	7499
11052	27336	7500
10643	11052	7501
11052	3550	7502
11052	57461	7503
11052	83737	7504
11052	57819	7505
11052	27258	7506
11052	25804	7507
11052	11157	7508
11052	51690	7509
11052	51747	7510
11052	4116	7511
11052	4236	7512
11052	4343	7513
11052	4361	7514
11052	23517	7515
11052	4686	7516
11052	22916	7517
11051	11052	7518
11052	26986	7519
11052	94104	7520
11052	51585	7521
11052	5356	7522
11052	5430	7523
10450	11052	7524
10465	11052	7525
11052	51645	7526
11052	23759	7527
11052	53938	7528
11052	5496	7529
11052	23398	7530
11052	8559	7531
11052	27339	7532
11052	26121	7533
11052	9129	7534
11052	55660	7535
11052	8899	7536
11052	9128	7537
11052	24148	7538
10594	11052	7539
11052	5725	7540
11052	22827	7541
11052	64783	7542
11052	84991	7543
11052	55696	7544
11052	58517	7545
11052	9584	7546
11052	9939	7547
10921	11052	7548
11052	9092	7549
11052	7536	7550
10291	11052	7551
11052	8175	7552
10946	11052	7553
11052	23451	7554
10992	11052	7555
11052	23450	7556
10262	11052	7557
11052	51639	7558
11052	6421	7559
10569	11052	7560
10285	11052	7561
11052	55234	7562
11052	23020	7563
11017	11052	7564
11052	9410	7565
11052	6625	7566
11052	6627	7567
11052	6626	7568
11052	6629	7569
11052	6628	7570
11052	6631	7571
11052	6632	7572
11052	6633	7573
11052	6634	7574
11052	6635	7575
11052	6636	7576
11052	6637	7577
11052	4809	7578
11052	22938	7579
11052	23013	7580
10250	11052	7581
11052	23524	7582
11052	51593	7583
11052	9295	7584
11052	6426	7585
11052	6427	7586
11052	6428	7587
11052	6429	7588
11052	6430	7589
11052	6431	7590
11052	6432	7591
11052	8683	7592
11052	25949	7593
10915	11052	7594
11052	24144	7595
11052	9984	7596
11052	57187	7597
11052	84321	7598
11052	8563	7599
11052	79228	7600
11052	80145	7601
11052	7082	7602
11052	6434	7603
11052	79002	7604
10907	11052	7605
11052	7307	7606
11052	11338	7607
11052	23350	7608
11052	9898	7609
10713	11052	7610
11052	25962	7611
11052	51729	7612
11052	9589	7613
11052	56949	7614
11052	7756	7615
79869	8449	7616
2071	79869	7617
2968	79869	7618
4361	79869	7619
11051	79869	7620
51585	79869	7621
5725	79869	7622
6421	79869	7623
7082	79869	7624
7307	79869	7625
11338	79869	7626
55367	8738	7627
23418	58538	7628
23418	64398	7629
10207	23418	7630
51185	8451	7631
1642	51185	7632
51185	9978	7633
1385	2274	7634
1385	2275	7635
1385	9457	7636
1385	8543	7637
1387	1499	7638
1387	2033	7639
1387	2071	7640
1387	2309	7641
1387	2959	7642
1387	2962	7643
1387	2967	7644
1387	3280	7645
1387	8350	7646
1387	8358	7647
1387	8352	7648
1387	8351	7649
1387	8353	7650
1387	8968	7651
1387	8355	7652
1387	8357	7653
1387	8354	7654
1387	8356	7655
1387	8359	7656
1387	8366	7657
1387	8364	7658
1387	8360	7659
1387	8367	7660
1387	8361	7661
1387	8365	7662
1387	8294	7663
1387	8363	7664
1387	8362	7665
1387	8368	7666
1387	8370	7667
1387	554313	7668
121504	1387	7669
1387	3551	7670
1387	8517	7671
1387	8850	7672
1387	9412	7673
1387	4654	7674
1387	8648	7675
10499	1387	7676
1387	8202	7677
1387	4841	7678
1387	142	7679
1387	5430	7680
1387	5914	7681
1387	3516	7682
1387	6256	7683
1387	4086	7684
1387	4087	7685
1387	4088	7686
1387	4089	7687
1387	6595	7688
1387	6597	7689
1387	6598	7690
1387	6599	7691
1387	6601	7692
1387	6714	7693
1387	6772	7694
1387	6830	7695
1387	6925	7696
1387	51592	7697
1398	1399	7698
1398	1793	7699
1398	9844	7700
1398	2885	7701
1399	5156	7702
1399	2889	7703
1399	7454	7704
1399	7456	7705
1399	7535	7706
1398	5156	7707
1398	5295	7708
1398	2889	7709
1398	30011	7710
1398	6654	7711
10188	1398	7712
1400	64780	7713
1400	5361	7714
51340	56259	7715
51340	51503	7716
51340	57703	7717
10283	51340	7718
10521	51340	7719
51340	9416	7720
51340	7919	7721
1654	51340	7722
51340	51428	7723
51340	9879	7724
1655	51340	7725
1665	51340	7726
51340	8449	7727
51340	60625	7728
51340	9785	7729
1659	51340	7730
1660	51340	7731
22826	51340	7732
51340	9343	7733
51340	9775	7734
51340	8220	7735
2483	51340	7736
51340	55094	7737
3178	51340	7738
3181	51340	7739
220988	51340	7740
3183	51340	7741
3185	51340	7742
3187	51340	7743
3190	51340	7744
4670	51340	7745
10236	51340	7746
3192	51340	7747
27336	51340	7748
10643	51340	7749
3550	51340	7750
51340	57461	7751
51340	57819	7752
27258	51340	7753
25804	51340	7754
11157	51340	7755
51340	51690	7756
51340	51747	7757
4116	51340	7758
4236	51340	7759
4343	51340	7760
23517	51340	7761
4686	51340	7762
22916	51340	7763
11051	51340	7764
26986	51340	7765
51340	94104	7766
51340	5356	7767
51340	5411	7768
10450	51340	7769
10465	51340	7770
51340	51645	7771
23759	51340	7772
51340	53938	7773
51340	5496	7774
23398	51340	7775
51340	8559	7776
27339	51340	7777
26121	51340	7778
51340	9129	7779
51340	55660	7780
51340	8899	7781
51340	9128	7782
24148	51340	7783
10594	51340	7784
22827	51340	7785
22913	51340	7786
51340	64783	7787
51340	84991	7788
51340	55696	7789
51340	58517	7790
51340	9584	7791
51340	9939	7792
27316	51340	7793
10921	51340	7794
51340	9092	7795
51340	7536	7796
10291	51340	7797
51340	8175	7798
10946	51340	7799
23451	51340	7800
10992	51340	7801
23450	51340	7802
10262	51340	7803
51340	51639	7804
10569	51340	7805
10285	51340	7806
51340	55234	7807
23020	51340	7808
11017	51340	7809
51340	9410	7810
51340	6625	7811
51340	6627	7812
51340	6626	7813
51340	6629	7814
51340	6628	7815
51340	6631	7816
51340	6632	7817
51340	6633	7818
51340	6634	7819
51340	6635	7820
51340	6636	7821
51340	6637	7822
4809	51340	7823
22938	51340	7824
23013	51340	7825
10250	51340	7826
23524	51340	7827
51340	51593	7828
51340	9295	7829
51340	6426	7830
51340	6427	7831
51340	6428	7832
51340	6429	7833
51340	6430	7834
51340	6431	7835
51340	6432	7836
51340	8683	7837
25949	51340	7838
10492	51340	7839
10915	51340	7840
24144	51340	7841
51340	9984	7842
51340	57187	7843
51340	84321	7844
51340	8563	7845
51340	79228	7846
51340	80145	7847
51340	6434	7848
51340	79002	7849
10907	51340	7850
51340	7307	7851
11338	51340	7852
23350	51340	7853
10713	51340	7854
25962	51340	7855
51340	51729	7856
51340	84292	7857
51340	9589	7858
51340	56949	7859
51340	55596	7860
51340	7756	7861
1407	8454	7862
1407	26224	7863
1407	6500	7864
1408	8454	7865
1408	26224	7866
1408	6500	7867
1410	6331	7868
3184	7812	7869
26986	7812	7870
10605	7812	7871
10492	7812	7872
1434	3838	7873
1434	5901	7874
1437	1438	7875
1437	1439	7876
1438	1439	7877
1441	55294	7878
1441	2932	7879
1457	1459	7880
1457	1460	7881
1457	3146	7882
1457	6749	7883
11198	1457	7884
1459	1460	7885
1459	3146	7886
1459	6749	7887
11198	1459	7888
1460	3146	7889
1460	6749	7890
11198	1460	7891
1464	3675	7892
1464	3688	7893
1464	3958	7894
10454	1431	7895
1431	23118	7896
1477	1478	7897
1477	1479	7898
1477	8189	7899
1478	1479	7900
1478	8189	7901
1479	8189	7902
1487	1488	7903
1487	79813	7904
10919	1487	7905
1487	3065	7906
1487	3066	7907
10363	1487	7908
10362	1487	7909
1487	3303	7910
1487	3304	7911
1487	23028	7912
1487	84458	7913
1487	51317	7914
112885	1487	7915
1487	5932	7916
1487	3516	7917
1487	23186	7918
1487	55758	7919
1487	6239	7920
1487	23013	7921
1487	6935	7922
1487	9839	7923
1487	7750	7924
1487	7764	7925
1487	9658	7926
1488	79813	7927
10919	1488	7928
1488	3065	7929
1488	3066	7930
1488	23028	7931
1488	84458	7932
1488	23186	7933
1488	55758	7934
1488	6239	7935
1488	23013	7936
1488	6935	7937
1488	9839	7938
1488	7764	7939
1488	9658	7940
79991	80169	7941
100134934	80169	7942
10664	3015	7943
10664	8337	7944
10664	723790	7945
10664	3836	7946
10664	3839	7947
10664	4000	7948
10664	4869	7949
10664	142	7950
10664	6418	7951
10664	4088	7952
10664	4089	7953
10664	7153	7954
2079	9150	7955
2959	9150	7956
2962	9150	7957
2963	9150	7958
5430	9150	7959
5431	9150	7960
5432	9150	7961
5433	9150	7962
5434	9150	7963
5435	9150	7964
5436	9150	7965
5437	9150	7966
5438	9150	7967
5439	9150	7968
5440	9150	7969
5441	9150	7970
10419	9150	7971
26015	9150	7972
11329	9150	7973
79084	9150	7974
8662	9811	7975
9775	9811	7976
4686	9811	7977
22916	9811	7978
65109	9811	7979
1495	1499	7980
1499	8727	7981
1837	8727	7982
1499	56998	7983
1499	1500	7984
1499	1655	7985
1499	9231	7986
1499	28514	7987
1499	1786	7988
1499	2033	7989
1499	4072	7990
1499	2099	7991
10979	1499	7992
1499	2274	7993
1499	2319	7994
1499	54994	7995
1499	84662	7996
1499	2932	7997
10013	1499	7998
1499	3068	7999
1499	3161	8000
1499	3725	8001
1499	3728	8002
1499	3791	8003
1499	51176	8004
1499	58495	8005
1499	56288	8006
1499	9124	8007
1499	5310	8008
1499	5525	8009
1499	5747	8010
1499	5829	8011
1499	80854	8012
10174	1499	8013
1499	6659	8014
1499	6714	8015
1499	7341	8016
1499	6910	8017
1499	6925	8018
1499	6934	8019
1499	7082	8020
1499	7094	8021
1499	7414	8022
10413	1499	8023
1499	4904	8024
51503	56259	8025
56259	57703	8026
10521	56259	8027
56259	9416	8028
56259	7919	8029
1654	56259	8030
51428	56259	8031
56259	9879	8032
1655	56259	8033
1665	56259	8034
56259	8449	8035
56259	9785	8036
1659	56259	8037
1660	56259	8038
22826	56259	8039
56259	9343	8040
56259	9775	8041
56259	8220	8042
27336	56259	8043
10643	56259	8044
3550	56259	8045
56259	57461	8046
56259	57819	8047
27258	56259	8048
25804	56259	8049
11157	56259	8050
51690	56259	8051
51747	56259	8052
4116	56259	8053
4236	56259	8054
4343	56259	8055
23517	56259	8056
4686	56259	8057
22916	56259	8058
11051	56259	8059
26986	56259	8060
56259	94104	8061
5356	56259	8062
10450	56259	8063
10465	56259	8064
51645	56259	8065
23759	56259	8066
53938	56259	8067
5496	56259	8068
23398	56259	8069
56259	8559	8070
27339	56259	8071
26121	56259	8072
56259	9129	8073
55660	56259	8074
56259	8899	8075
56259	9128	8076
24148	56259	8077
10594	56259	8078
22827	56259	8079
56259	64783	8080
56259	84991	8081
55696	56259	8082
56259	58517	8083
56259	9584	8084
56259	9939	8085
10921	56259	8086
56259	9092	8087
56259	7536	8088
10291	56259	8089
56259	8175	8090
10946	56259	8091
23451	56259	8092
10992	56259	8093
23450	56259	8094
10262	56259	8095
51639	56259	8096
10569	56259	8097
10285	56259	8098
55234	56259	8099
23020	56259	8100
11017	56259	8101
56259	9410	8102
56259	6625	8103
56259	6627	8104
56259	6626	8105
56259	6629	8106
56259	6628	8107
56259	6631	8108
56259	6632	8109
56259	6633	8110
56259	6634	8111
56259	6635	8112
56259	6636	8113
56259	6637	8114
4809	56259	8115
22938	56259	8116
23013	56259	8117
10250	56259	8118
23524	56259	8119
51593	56259	8120
56259	9295	8121
56259	6426	8122
56259	6427	8123
56259	6428	8124
56259	6429	8125
56259	6430	8126
56259	6431	8127
56259	6432	8128
56259	8683	8129
25949	56259	8130
10915	56259	8131
24144	56259	8132
56259	9984	8133
56259	57187	8134
56259	84321	8135
56259	8563	8136
56259	79228	8137
56259	80145	8138
56259	6434	8139
56259	79002	8140
10907	56259	8141
56259	7307	8142
11338	56259	8143
23350	56259	8144
10713	56259	8145
25962	56259	8146
51729	56259	8147
56259	9589	8148
56259	56949	8149
56259	7756	8150
1500	84662	8151
1501	84876	8152
1501	7220	8153
123169	9646	8154
54623	9646	8155
80349	9646	8156
2588	5476	8157
2720	5476	8158
4758	5476	8159
1511	5265	8160
12	1511	8161
2017	2241	8162
10672	2017	8163
10456	2017	8164
2017	9026	8165
2017	4638	8166
2017	5747	8167
2017	5829	8168
8453	8454	8169
8452	8454	8170
8454	84893	8171
26224	8454	8172
26267	8454	8173
80204	8454	8174
115290	8454	8175
126433	8454	8176
79791	8454	8177
8454	93611	8178
26270	8454	8179
23291	8454	8180
26190	8454	8181
55294	8454	8182
2873	8454	8183
3551	8454	8184
8454	9641	8185
8454	8517	8186
10788	8454	8187
3838	8454	8188
