,shuffNet1,shuffNet2,shuffNet3,shuffNet4,shuffNet5,shuffNet6,shuffNet7,shuffNet8,shuffNet9,shuffNet10,shuffNet11,shuffNet12,shuffNet13,shuffNet14,shuffNet15,shuffNet16,shuffNet17,shuffNet18,shuffNet19,shuffNet20,shuffNet21,shuffNet22,shuffNet23,shuffNet24,shuffNet25,shuffNet26,shuffNet27,shuffNet28,shuffNet29,shuffNet30,shuffNet31,shuffNet32,shuffNet33,shuffNet34,shuffNet35,shuffNet36,shuffNet37,shuffNet38,shuffNet39,shuffNet40,shuffNet41,shuffNet42,shuffNet43,shuffNet44,shuffNet45,shuffNet46,shuffNet47,shuffNet48,shuffNet49,shuffNet50
EFO_00043482023-07-27,0.0238872797280061,0.02336667440214337,0.022856812930478528,0.023818230556981578,0.023581286968518866,0.02328686770203029,0.02303006131260066,0.023624559195731892,0.02337116201911658,0.022460381874495866,0.023531936407697643,0.02387660931806128,0.02451228311071025,0.024106751424390137,0.023381799058675976,0.022983151127174417,0.023985957058781718,0.02307702101894572,0.02332739352071961,0.022949659802217925,0.023221201835920885,0.0234739357014168,0.023986611462890647,0.022277846987263348,0.02309130375294425,0.023404403224639086,0.02394458023084143,0.023219483759418486,0.023389527148388444,0.02388985909955721,0.02258917575296003,0.023276245313511176,0.023564492060858633,0.023098899577384206,0.02330693291483922,0.023676628602913908,0.02359578247632627,0.023631696887889225,0.02394224162614321,0.023305098608817038,0.02352518347367301,0.02301799626702977,0.023129526677416416,0.02346922821347778,0.02375420627369916,0.022805307894926012,0.022827601217407952,0.02355043702400562,0.023578966229803308,0.023184314363575972
EFO_00016632023-07-27,0.020252113342830974,0.022191017540914758,0.024309408686076485,0.02098677464833362,0.021538432245619216,0.022749958147176112,0.02154558330212906,0.021986655757840524,0.020831053273219057,0.02115717757948459,0.021649937074705222,0.02237801013149029,0.02246529715631253,0.02245836500323314,0.019708826828343934,0.021847413608179756,0.019439458020667724,0.022020920833359315,0.021560853364122046,0.022480635565086254,0.021267331992961252,0.02171002157380643,0.022108837759461767,0.02192378507967588,0.022747370982046832,0.024493555171497393,0.02306165228914838,0.02302675491129038,0.02229235201220888,0.022401821230078407,0.022430410517758705,0.021105027595850267,0.02166053472261025,0.020559484679694807,0.022219663421981485,0.022417356576321695,0.020563363326714684,0.02110043242541854,0.02212233457488766,0.02194426466225358,0.02349330101258892,0.02239673862099772,0.01979908694091512,0.021259171484394632,0.02362363324687248,0.02355953340394955,0.021030779019846464,0.02198906780749431,0.0216360380586791,0.021305713613107714
EFO_00045322023-07-27,0.01910770800262568,0.018848578666588248,0.019023931026297108,0.019329259344292346,0.01875197413207933,0.01902284105914112,0.019818360430473508,0.019281007272445364,0.019667169801276304,0.01855231277165625,0.01946562830644348,0.019663186964223076,0.019655777777023743,0.01990059398191355,0.01958790728332071,0.020173905770623803,0.018834672359788116,0.019376197356240556,0.019655849628779178,0.01962921916882769,0.018911702169024797,0.02020801255258992,0.018992924278733524,0.01972453860838041,0.01993957155253398,0.0196393702523587,0.01927735119390979,0.019184099394916557,0.019477270900891703,0.019631754189686223,0.018667375607804907,0.019874011828727237,0.0196016323312751,0.019222978259851947,0.018674676446447235,0.019714118697078654,0.019699834171496775,0.019729269304076938,0.019608636771022394,0.019242085478253408,0.019284320864645325,0.018741870117842622,0.01958143727276871,0.019936094849722454,0.019439164382900914,0.01926541510079468,0.019127766439191087,0.020280759451790784,0.01963281311560231,0.019817157079868003
EFO_00045182023-07-27,0.020935609605366678,0.02093544037558207,0.02098957056841495,0.021046520331859386,0.0221676365863844,0.020291825376880554,0.02106325569290773,0.020488672418848438,0.02100995013817876,0.021240514407891604,0.021638975045445985,0.02193277702806441,0.021148873638962465,0.021073486859904237,0.020629225897820125,0.02168016690894146,0.02102849834821066,0.020417773780100984,0.020978357649843047,0.020839856956788267,0.021094400009368894,0.020916383206015257,0.021448141460131367,0.021894241978776603,0.02087404467810028,0.020911992015706704,0.020929502610117962,0.022196944292725132,0.020951254806481343,0.020851301553754076,0.021581668705732176,0.02106013588400116,0.02101107844399512,0.021749273729307808,0.020891571758207755,0.020910842383306528,0.020932089403501844,0.020947017615760122,0.02232801231656718,0.02151210530371994,0.021524695957050338,0.021318725047392118,0.021962095878690042,0.021014319150870504,0.021881235080121866,0.020826573996226005,0.020912687598397303,0.020337135868695396,0.020988912596281044,0.020561658470326583
EFO_00047352023-07-27,0.016022436479128394,0.017112679490122126,0.016229439894490987,0.016523088845046215,0.016552711506607733,0.016604019468920324,0.017158567841496906,0.01652620888426397,0.01704307315111122,0.016152708699341167,0.0172794822564809,0.016808178520443955,0.016299483078758958,0.01663965037142666,0.016014647335800707,0.0158473750025337,0.015946946524256277,0.016348744955240063,0.017231184489937327,0.016115438305779783,0.016832356566107654,0.01745019730405341,0.015908437718787763,0.017074871575130567,0.016644928756281926,0.01584430186912006,0.016283086814889044,0.015999752357556806,0.016903397957734954,0.017814207191408863,0.016091419484614226,0.016626821530828964,0.016643112980457023,0.017001037033453282,0.016926692027471647,0.016478633509873167,0.016446961950902356,0.016120491355055853,0.016922272125013252,0.015926019635247122,0.015966623753547595,0.016316565206920246,0.0161124196868931,0.016841610220206887,0.01682034817266187,0.016525575508249755,0.016616541684459297,0.016484151593150694,0.015925937065477944,0.017048361831453
EFO_00043122023-07-27,0.02157358443627052,0.022304484054405806,0.02104863310970963,0.0208269541422177,0.02185988573012308,0.021371298613684767,0.021731379605260857,0.021796965901517786,0.021355781427193986,0.021531354976821723,0.021498968571147234,0.02143765639495996,0.02118287114083395,0.02102504331009936,0.0207783742780757,0.021526057368695155,0.02160467513848144,0.02181569186141451,0.021118374114068507,0.020796270792062473,0.02144252684370753,0.021389925198536,0.022124641600948892,0.02104554342509579,0.021613863896558273,0.021473698079952953,0.022127262326643412,0.021671055734708712,0.021972527648156964,0.021676887739746596,0.021608964047192054,0.021733481192705226,0.021727802071831368,0.022182265915502743,0.021962332986208522,0.021374662690850085,0.02187404344752334,0.02142530797131386,0.02127676189971313,0.021594394462421496,0.02188169879057834,0.02127033407008615,0.02118796985734834,0.021631676488239035,0.021421729409078355,0.021109761548732103,0.021263425845175248,0.021257287611939898,0.021454705271026202,0.021444584717451413
EFO_00043432023-07-27,0.01968789272829782,0.019722302886898503,0.019433988079623245,0.020003727865629938,0.01921968839978864,0.01942824800576968,0.019381543916786863,0.019672045286149034,0.01992864818239542,0.01981843881914667,0.019199200641134666,0.01994265147226475,0.019106460179952035,0.020336028016496924,0.019289714693264338,0.019937315521901103,0.019498427814742286,0.019594898973384206,0.019397061425923807,0.019808391416882842,0.019929132828327995,0.019479025750221927,0.019631506671246406,0.019549248174073747,0.019520549408601665,0.019447436433086877,0.01932787295795518,0.019911338327498668,0.019666878349770454,0.019647153483894734,0.019341705371354698,0.01937628601313668,0.020214607242063986,0.019883492385061673,0.01942428818324308,0.019370268046530414,0.019277923266759676,0.019330666570004828,0.019792185233782966,0.019240784420281962,0.019138678153259026,0.019196301506400004,0.019533447880014307,0.019560019022825767,0.019653202129456898,0.018986314976429497,0.01990084785735434,0.01978601020181619,0.019235403041001613,0.019458225071102637
EFO_00047362023-07-27,0.017180653824651563,0.016151270841499973,0.016144567427808988,0.016134939790406984,0.016200552080727376,0.016682879016429016,0.016604595630322593,0.016827002239717184,0.016045261808104245,0.015595330365121151,0.016805168438015126,0.01606536605510413,0.01616622331019986,0.0161132567447122,0.016655578014428254,0.01674795334613556,0.016487635629994436,0.016747597622531914,0.016565865330869144,0.016998894031459856,0.016537547509390932,0.016309690534456942,0.015899244431208368,0.01681740894194383,0.0163576200108623,0.016511872701347467,0.016451793449780882,0.016104899317488888,0.016359057370293514,0.016805704595866847,0.016707845887320064,0.01596762903867709,0.016071985537485997,0.016308947508662006,0.016411719881991953,0.016497684500275046,0.016740686237866526,0.01662832764187105,0.01662721949823471,0.017173530438390858,0.015965096419363275,0.016430158128286975,0.016709366904634152,0.0161304237787659,0.017189216273309625,0.0166599398377329,0.015965090270310952,0.0168838495646659,0.016321073507161166,0.01656898611074995
EFO_00045412023-07-27,0.0162599598568023,0.017285889959457984,0.016425384620751403,0.016428165864048043,0.015008061274973115,0.016570531525796718,0.015961339218015565,0.01533782473609259,0.015972647073073373,0.015239788358240358,0.015974750076734174,0.016342998983265366,0.015679736282523456,0.01595965557325256,0.01597591826350673,0.01513393098051127,0.015927603007920753,0.01588516465467906,0.01593836788068606,0.01618232042027189,0.01652091690685268,0.015607381612928121,0.01574857851155615,0.01627807181578176,0.015849819651041867,0.015738680293153225,0.015420074069349367,0.016107524101054583,0.016481469098336757,0.016207230484845667,0.016345254993281304,0.015682411672392992,0.01586528042871581,0.01542711840747527,0.015557796251038711,0.016470227457697075,0.0156776392288002,0.015829924231480507,0.01690256495802469,0.015461154409642863,0.016500662441555472,0.01623723882982641,0.01594288720280038,0.01641910178990753,0.016455951695281575,0.01543661364987688,0.016779096399652808,0.01525958092819093,0.0166018351774236,0.015837448853674854
EFO_00045352023-07-27,0.01940977287482069,0.01939621246675617,0.01883691943096507,0.018660580228974374,0.01747738180353792,0.019343156191823738,0.017095093721584,0.018810778614103667,0.018253185173860213,0.01792719402927634,0.018474813153769493,0.018437391322167106,0.01802371379133049,0.018428839225464136,0.018060694988448242,0.01929703160510876,0.019533935650606744,0.01818890684249178,0.01783355764999973,0.017167798519669198,0.01792147439295937,0.017752317995579258,0.01873058825397184,0.017411163579846185,0.018324222105810615,0.017829988469642514,0.018290840077500647,0.01792345927032503,0.018280619188212843,0.018211078166215783,0.018036124088378153,0.018218703368074445,0.01904737590959208,0.019087461394009287,0.018110063730920712,0.019256766826165318,0.019001990104922553,0.01837988847968995,0.018397037043258208,0.01817431941752022,0.01787009996794565,0.01938407362221173,0.018542991491408405,0.018376754842135537,0.0185878049538239,0.01872032781082256,0.018675228433624114,0.018737829976447688,0.018397654791201513,0.018328714609695974
