,0
Gou24_lung,0.06652111863479303
Hashimoto24,0.022383569905482948
Reed24_Catabolic process module,0.06630525119392366
Reed24_Cell cycle module,0.19639562805647878
Reed24_Endoplasmic reticulum module,2.3455640537436038
Reed24_Leukocyte module,0.1903890871269681
Reed24_Neutrophil activation module,0.047091854471358364
Reed24_Organic acid metabolic process module,0.3794749553861254
