,GO:0030198,GO:0140096,GO:0005811,GO:0002376,GO:0007010,GO:0030163,GO:0006520,GO:0140110,GO:0032200,GO:0006457,GO:0005815,GO:0006091,GO:0048870,GO:0006575,GO:0006281,GO:0140053,GO:0016491,GO:0042060,GO:0005929,GO:0048018,GO:0140657,GO:0006325,GO:0006355,GO:0003774,GO:0005198,GO:0003014,GO:0042254,GO:0016874,GO:0038024,GO:0140013,GO:0003723,GO:0007059,GO:0007155,GO:0006486,GO:0005215,GO:0000910,GO:0140098,GO:0140097,GO:0072659,GO:0005783,GO:0000228,GO:0045182,GO:0008092,GO:0044782,GO:0055086,GO:0007005,GO:0050877,GO:0008289,GO:0031012,GO:0005975,GO:0006399,GO:0042393,GO:0003013,GO:0009975,GO:0003677,GO:0007018,GO:0005739,GO:0006629,GO:0006260,GO:0006886,GO:0005764,GO:0022600,GO:0005635,GO:0016192,GO:0005730,GO:0007040,GO:0098754,GO:0098542,GO:0140104,GO:0006790,GO:0007163,GO:0003012,GO:0005794,GO:0005615,GO:0006913,GO:0005777,GO:0006954,GO:0016853,GO:0031047,GO:0006766,GO:0005840,GO:0006310,GO:0005768,GO:0016071,GO:0016740,GO:0016829,GO:0006914,GO:0065003,GO:0055085,GO:0003924,GO:0034330,GO:0002181,GO:0012501
GO:0005815,0.054816579038032325,0.07034810339251438,0.03583141153436578,0.06393173118874451,0.15472381886380315,0.12961522118330498,0.07449432276478253,0.11073590676093953,0.11511888111888112,0.09650388967277013,0.3347853455873096,0.10685021632320565,0.08699931243539195,0.04901355826657986,0.16346074817596087,0.06406499916592254,0.094983997131436,0.09246544839155026,0.145876414805751,0.038492152000594776,0.15382394428665103,0.1798232956127693,0.08429694712040924,0.06731326363521854,0.11251525303396712,0.030622623997151974,0.1279056537048142,0.09234100412714225,0.027747081461096897,0.10142975496449755,0.11551560971311665,0.19162285082511982,0.08031215377912015,0.0421548656705979,0.05737097458421529,0.10854890020383968,0.11242195095061988,0.14965306688870386,0.08957257306833533,0.07013629251522999,0.11754861408263205,0.04907909328013778,0.1617605002764485,0.1423500616381411,0.10755432907899276,0.10869894844060166,0.05279593023745284,0.08671676484176484,0.04782398882212315,0.0920780783596668,0.07097568619596803,0.12478602922105991,0.07881872515883478,0.04152450266079494,0.09374627426067986,0.16130936646400565,0.09578436804401287,0.07365577630002891,0.13419815849006203,0.14376477706934998,0.09619907567309748,0.02743625448489928,0.1263346967852452,0.10522708213402703,0.10030891326830396,0.04427467623361634,0.03581360618352808,0.08468435071942984,0.05526297577082184,0.060021011609207545,0.10560812255620723,0.0873815245861799,0.08400310468205406,0.0522348416514541,0.13968798398368149,0.04455076234455631,0.08078127102988833,0.08963768400929516,0.03001156918243021,0.031455321764518644,0.10537218945596658,0.12337961922737009,0.10157151645185974,0.15226849903438835,0.074373210145726,0.0775919340133189,0.1295830737859839,0.12264551564990903,0.060393446764259825,0.10820556039279412,0.10360342019543974,0.10346108050291619,0.09929528054644132
GO:0006091,0.0817810756290625,0.05387101395781458,0.08231786362457869,0.05399381507908972,0.07793554503773822,0.12361723481825204,0.19713725271882399,0.08304656018840756,0.13478536915186595,0.1604969995616488,0.10685021632320565,0.44728473581213307,0.0703362152838328,0.1371171689501638,0.14796520347965203,0.18015671709393966,0.23189211649605257,0.12545503877721753,0.07727400531889475,0.06991012979036931,0.1563823636368393,0.16473997767586976,0.05839360854877685,0.05665144350045062,0.12627563759181412,0.06779865670515432,0.1833897213802822,0.1754502118644068,0.0544144089232926,0.09672233719978823,0.10192449953137975,0.142251079145293,0.07105933745904623,0.07861248406503701,0.08509021368587345,0.10729583480189911,0.1552873783396729,0.15908496732026145,0.11344404003639673,0.08003121627871126,0.12979282080051113,0.06857493583305435,0.10479947403024326,0.0730956612144731,0.2732215965842361,0.23041169153302396,0.04961927410328013,0.10252391461847686,0.07110192450204009,0.21365297717481752,0.1315257433733688,0.14455184690698708,0.11841170877315456,0.07095223988677134,0.06553163932243046,0.0869329048690643,0.1673661541056237,0.11721772741914091,0.1476049655531002,0.15355240843771384,0.12338939861288795,0.06287756004125535,0.148268097465086,0.07041542848681215,0.083577724817617,0.08223955157622241,0.10908371019138664,0.08725219092997533,0.11038371791547835,0.15557728436970553,0.10540676066308773,0.12208904578168185,0.07282407529230149,0.05055277551495403,0.16870803806618123,0.1263100953411319,0.10006085147813773,0.2179801036079402,0.029874617158315988,0.09270276898143706,0.2052799287939475,0.12870344785238402,0.098871051828869,0.14465590333215203,0.06381070429091609,0.15871776959083225,0.15635541209746726,0.10946606603890588,0.08292596348884382,0.10277896586739756,0.09833481323856724,0.1769930400334369,0.09014438416039305
GO:0048870,0.058746951166450775,0.09927829965170411,0.017789880891784588,0.11573146685532233,0.1250056325142861,0.09679058661860832,0.04002633772528912,0.13001578741705794,0.04059703513871092,0.0414414960675676,0.08699931243539195,0.0703362152838328,0.21799876901433218,0.02743342109918929,0.07667465492632013,0.023294768518640836,0.08528811826945637,0.09848034604108491,0.07354320818373106,0.07665970502347244,0.08534553902881252,0.1078339562652604,0.11372114409804336,0.02106492285412915,0.08761214199393971,0.025823347109203927,0.04913047124008171,0.041838008823774246,0.024435883512317087,0.03864907455450033,0.10137163685194955,0.06544903555178663,0.14444166026755043,0.024824979598848947,0.07241868864003165,0.03785514363610764,0.05111519557226054,0.06637873972337584,0.05676415487616838,0.09179925518795241,0.04062098400923983,0.02639767801772329,0.11069821546119372,0.04690686003411816,0.07670756938932191,0.06565385768307035,0.07043085464092484,0.08302555857453173,0.07657020537670356,0.07258625443819981,0.02603648849484959,0.05304020354619352,0.08965938023183442,0.04356491406201972,0.11212196786808103,0.06965698624205326,0.0884825012968117,0.08639543877089319,0.05007277602908173,0.0907451448114326,0.08519736051347389,0.020345131485429994,0.06983857778854599,0.11289477377397869,0.07307955662919516,0.019758417926940695,0.02493232662039005,0.1071531041093329,0.021124745541939938,0.03887439561521847,0.055073077855552516,0.07538812316669932,0.09527411726250157,0.09886488089753305,0.06894035550998867,0.02108358192300338,0.11587411963077299,0.046063876035469485,0.019919748557557314,0.018518581159170273,0.04196996717506778,0.052691824945800735,0.09733901743142634,0.08685797463090039,0.09584679614158816,0.06931384986229168,0.0829001407055965,0.11142172160433049,0.08552166754932335,0.08924657105279639,0.11108811696896737,0.038300135277125315,0.14078750711006055
GO:0006575,0.07341236172052394,0.017808080515949908,0.11584310937314848,0.019200514874141875,0.02910151566834747,0.05564874642546449,0.2202634574727598,0.031707636550717934,0.123177304964539,0.1477348373900098,0.04901355826657986,0.1371171689501638,0.02743342109918929,0.3624901497241923,0.07681236932950844,0.13332038332038332,0.1046373611858058,0.09044615384615384,0.03646876690354951,0.04492681716695609,0.07862321584720147,0.08131815687116711,0.019561742705877225,0.06812386156648452,0.057406082499618816,0.0881693549987104,0.12329523903758308,0.1371802002224694,0.07712352372546548,0.0740345889599621,0.03436818797182258,0.09136285454116219,0.029926874920869564,0.07846916946801759,0.035729175529652005,0.09543262411347518,0.09228039511665476,0.10422667134995903,0.09149784569272353,0.03348898134146515,0.1150492264416315,0.04150462362803561,0.046398329502850826,0.04787400479783055,0.10363928058768893,0.10279202279202279,0.0216761187155924,0.05395756083293234,0.04973635153129161,0.10106525759965876,0.11322649315178536,0.12418578306428774,0.07532650734913138,0.05609316057077251,0.022623178204917518,0.04621332131905184,0.05221521268925739,0.055454882887047016,0.11127582862058237,0.0786036128572798,0.06946395744651107,0.09084084084084085,0.08980737669517146,0.02669473238016784,0.031438867168708945,0.10251946862116354,0.17359215448387422,0.03810890058958918,0.12688765253167517,0.17789233929188783,0.09140329433676736,0.07863583298144514,0.030551602206481163,0.018610693199209546,0.11781950058554645,0.15879188296366212,0.051176657151918804,0.15868425234387415,0.015055848588271796,0.1718380889183809,0.1468749319216609,0.09010407682134437,0.04717719739844698,0.06603257689402402,0.02129018098785985,0.08644728221514696,0.08092883325264541,0.03738260732499784,0.031661067769788165,0.05232206198556501,0.05099614055908993,0.1723696997596031,0.03265017226569544
GO:0006281,0.07323589501807323,0.0707983015890847,0.055136010655572595,0.06400799457964214,0.10523833147298359,0.16116993667600954,0.11880639982284227,0.11908763868772768,0.261503334686064,0.14256642915071838,0.16346074817596087,0.14796520347965203,0.07667465492632013,0.07681236932950844,0.5387920651193537,0.13396154644166264,0.1201281545830671,0.10618133661611923,0.09119469539031735,0.04896231621270054,0.2084109013697317,0.30793064270291803,0.08978474797936242,0.07062656602108515,0.1413971165448329,0.041307156850485596,0.2412355758900924,0.13767097254546684,0.039593833899605226,0.19431757684440584,0.14340626820313487,0.26374931546793545,0.07666159678119315,0.07255600514338968,0.06139725205441753,0.12989761023697063,0.21214225384140598,0.35726325812407916,0.1002120177888096,0.07371944936608231,0.27043595629121947,0.07348611672343128,0.1275089180156913,0.09666863213520803,0.14552393100693153,0.15377406099055585,0.047844906981027814,0.09282177980238922,0.05908610447697026,0.12137398711502682,0.14688029070487674,0.22947169145369078,0.08639711808694799,0.04877566215252287,0.11275541122900104,0.10999462824280343,0.11738386640371637,0.08314969116567825,0.3216849685773712,0.1616189476533789,0.10483207561891811,0.040713864992326834,0.1728470172020587,0.07855965620282801,0.133400023084914,0.0651299072351704,0.05847877658982669,0.09437551299371154,0.09858460121766227,0.09156321173109488,0.11591152666947288,0.09826491423186706,0.08033209060282138,0.04826623877922473,0.20526630322100667,0.0748209511865078,0.08781754456350334,0.13945988485983868,0.03935053738860388,0.05468183402719066,0.18105606967882418,0.35939963614311704,0.0985438680447038,0.22292051630894605,0.07934087895793278,0.10130856632197115,0.15017703060263438,0.13567989413445677,0.061069976548178646,0.10710336718867264,0.10047544572338861,0.17054111364171837,0.10423577809252776
GO:0140053,0.054218858733472514,0.018462872595352082,0.10358916158320329,0.01787165733345361,0.032800696232350005,0.06711312384418108,0.2060516514298027,0.038187946847620065,0.22435490435490435,0.23158603054976112,0.06406499916592254,0.18015671709393966,0.023294768518640836,0.13332038332038332,0.13396154644166264,0.896453688463265,0.08975912194418606,0.06519379210648338,0.03665198272262953,0.019458006085049176,0.10603851593950604,0.1222713782835105,0.024818597992682576,0.09194204372140315,0.09691788697101378,0.04812983213763321,0.35379861759011244,0.19658880237300705,0.056338028169014086,0.12129623980639782,0.06904224359559946,0.1493183953916938,0.023539715738103498,0.0821567464240986,0.028815587931464395,0.14287342287342286,0.23144340842840871,0.1801273523371608,0.08409799554565701,0.02850852036190723,0.2219585439097634,0.08237150854624502,0.049717649885858466,0.056460451230112244,0.1276266098576547,0.1862625098999208,0.01482032288583191,0.04353241806822709,0.026814739650863447,0.08743627079963578,0.3556783641890025,0.20838758813846645,0.046208979675421084,0.027006690663575538,0.03010775004246561,0.05302467518456298,0.08846584546472565,0.039222097436845176,0.21985918409608615,0.10112025579462554,0.05433696508522127,0.06162936819871127,0.12582753882666445,0.02452901402486456,0.05629479773593065,0.1111111111111111,0.10011121221312304,0.03688417296647393,0.22077345613937746,0.11852559589661069,0.11272870352154239,0.06471405417920816,0.02714982540856355,0.015227994759011935,0.18882983127183614,0.15975814864490856,0.03676261510531727,0.19846893359444542,0.026041166182999252,0.1272085757379875,0.5292892528561318,0.15779596186113828,0.03869632780587535,0.13357661185553618,0.02303855865247133,0.07401201454603902,0.09001035196687371,0.05617823644804584,0.026692106394371085,0.06306258713038373,0.04421716896964422,0.36513699581374126,0.03488554745139462
GO:0016491,0.06756680124425486,0.07069201509783223,0.051772920829044826,0.0707522352560271,0.08503947099026783,0.11691030140131504,0.16117065329785304,0.10213162302960332,0.08171276246857104,0.1036895550944689,0.094983997131436,0.23189211649605257,0.08528811826945637,0.1046373611858058,0.1201281545830671,0.08975912194418606,0.3729218170956195,0.10783801587943648,0.07251945570716309,0.06293679158582662,0.13398708761342712,0.14999065164033876,0.07740473978623115,0.031735899390243905,0.11363778839678787,0.045328946102484176,0.11705393872665823,0.11173109626372375,0.03646367459814484,0.06517728633113248,0.11127998840592418,0.10094507237066745,0.08368683243055103,0.05359905100830368,0.09235300309006535,0.06310477586540973,0.111991671829781,0.11736157468381836,0.07664642490591858,0.11093464321896226,0.07981243376385817,0.0489242666709617,0.10117117713227024,0.05544390381496368,0.2145598679781111,0.15036382458056133,0.059591115414372516,0.10282900091218448,0.07008783103752472,0.1539888310501265,0.07755557625641264,0.09743438605199478,0.11120765560228137,0.05156837870165646,0.08442806377680794,0.07437378009108653,0.17572938549130301,0.1580023675014354,0.09638159313408376,0.1253178401671025,0.11459057159216085,0.04045766320933382,0.11742049571110977,0.08181475251110656,0.08736475153747493,0.04588712346904998,0.086949044433463,0.09411350415359437,0.059712341227300784,0.12841784769292108,0.0680297019631777,0.09747053552967123,0.08488038930544195,0.07056015196238843,0.11397011046133854,0.08706758223606588,0.10535841912587088,0.14229073827843208,0.02555006146049224,0.06794149682351994,0.12378996549302226,0.09154495040224947,0.09901639308815596,0.12231601847393855,0.08083867772986944,0.1339015882620928,0.12211894834375724,0.11564561788005388,0.09356433281283622,0.08748259380527643,0.09084272620184222,0.10357760079818983,0.10811374737606975
GO:0042060,0.15635533456049341,0.05083346250226046,0.07020545591974163,0.06275080195047839,0.0822150344661682,0.10523296464813074,0.10254685175633349,0.0767915386492314,0.10763766808831547,0.1148913322594953,0.09246544839155026,0.12545503877721753,0.09848034604108491,0.09044615384615384,0.10618133661611923,0.06519379210648338,0.10783801587943648,0.36222694205887485,0.07368692782364246,0.13591874645661692,0.10890498840057544,0.12853708537970296,0.05181584909565031,0.06336428511676094,0.1158094010553027,0.10009721952167995,0.10519099627543768,0.10010287673842637,0.0978852678923696,0.08491116726410844,0.06255369060150798,0.11844781268392744,0.1139686903102576,0.0691664647997404,0.06395613140954011,0.10868125656141485,0.0899408753620888,0.12003938265953863,0.1411849798083298,0.06831545772238642,0.10060201881428053,0.043931776791459015,0.1090390203715549,0.07292179290609062,0.10782364068487171,0.11442104097922422,0.05546415324370985,0.10945431265247262,0.15132238387906988,0.12347285842152372,0.06703834115805947,0.12157294635916041,0.1534587674241712,0.11590313164794934,0.055207716473788276,0.07982049213392498,0.06756139194205359,0.0817044808517236,0.1090818677326993,0.1287776561346335,0.12812929428649952,0.0817196526863605,0.12315171107706782,0.07590640339134315,0.0573414769350626,0.07738980218908854,0.09540032049379785,0.10580253614249766,0.07670128037100514,0.09558976492614936,0.13975088199294405,0.14836822454830323,0.0767049442262607,0.0507400902023097,0.1463747133481987,0.07215277614605606,0.1411915663540359,0.12307592640580461,0.02396689317636206,0.07189568840944988,0.1064115648455566,0.1053641503159295,0.10916321679337468,0.10291969015533045,0.048944570470211356,0.12134110276238252,0.13443374769454713,0.08017041681591731,0.06498363432244776,0.12155466547989913,0.1393286556326646,0.11888634241575419,0.0881792569693382
GO:0005929,0.04595196830898737,0.04806917995563711,0.0255959372238442,0.04708256910227283,0.11469261368900069,0.08049108519958048,0.05189378186467045,0.08332606703490586,0.06482773888050909,0.06441946899507407,0.145876414805751,0.07727400531889475,0.07354320818373106,0.03646876690354951,0.09119469539031735,0.03665198272262953,0.07251945570716309,0.07368692782364246,0.21717558948374335,0.038406906964195194,0.10366765629706123,0.11801869513855583,0.060551509046262865,0.05525213525213525,0.07768001027843548,0.030267419897954822,0.06852839898588564,0.061499026542611995,0.023485774355380448,0.05885580616282092,0.06810321499297754,0.09841403158813378,0.06343798996330369,0.02941779916818517,0.0521956566314469,0.06616016016016016,0.06229333542810712,0.08620132587480098,0.06720965220019183,0.05174127351173199,0.0684481899324906,0.029635832752819814,0.10654337931564166,0.16473479407118757,0.07913607656041655,0.07307436888154106,0.055404257650894545,0.06669182461276031,0.04383108134901469,0.07054086969872381,0.037816425297556425,0.08237454761518932,0.07314878563896632,0.051377564186347355,0.06584553775415725,0.17540327516879645,0.0640657242277704,0.05674328170280556,0.07492020937061152,0.09824520993154437,0.0701361242151872,0.025150563898172072,0.0801209372637944,0.08785328183646672,0.05969992332976551,0.030622007459856975,0.028094302948926942,0.060955118642470364,0.0341050352211514,0.04434382678087921,0.07204241483780388,0.07678464677605024,0.06082524409657091,0.039079547858675616,0.08852923482952009,0.0317959382908991,0.06411470059227126,0.06351812225853508,0.019478813104620143,0.024327272014820586,0.06148213417598444,0.07067122646974268,0.07281100306813586,0.0887521536555255,0.04936250856857729,0.07190173128988697,0.08812733457148222,0.08115120446132326,0.05339579228268458,0.08026242677068966,0.07839271229799713,0.060257108161299776,0.07019061716823743
GO:0048018,0.10262308758756916,0.03163157914227204,0.028526199994633898,0.05350119014996427,0.039300472620196474,0.05209980718819732,0.04943633425798799,0.05684255724011813,0.0457956100859183,0.044838784241060095,0.038492152000594776,0.06991012979036931,0.07665970502347244,0.04492681716695609,0.04896231621270054,0.019458006085049176,0.06293679158582662,0.13591874645661692,0.038406906964195194,0.36121576331908006,0.044489557692795695,0.07315226078639467,0.03784929212341783,0.02176294643084621,0.05740746458274014,0.07548837351049889,0.029541450205656846,0.03332385196422363,0.06634358974358974,0.04129307895072072,0.026052381473706924,0.04630995740111142,0.08044667716033566,0.028080636107817154,0.039140889464206886,0.03775622948927258,0.03510124830449541,0.060336999293714055,0.06555638541050338,0.03961526959732678,0.04396422087686901,0.016242027276162557,0.04796642802559735,0.027277397343258555,0.05702357253452144,0.05436639940143373,0.04914520831253157,0.06062708866169243,0.11660331251696986,0.07763235028242398,0.02156500554952298,0.06040765465064531,0.11719136957257648,0.12073926176214611,0.038716404478825954,0.03206738941563102,0.032354541528298586,0.05090354522043423,0.04930669585842,0.05627102673017322,0.06330828016131171,0.06360090554509996,0.053679808130661436,0.039755069745426544,0.026539276502836207,0.02477563087319185,0.05377955915520891,0.08927761798410486,0.02832022457032388,0.045900374538304534,0.06486902285326694,0.10243624415576158,0.04319970961228703,0.03737056160115883,0.0718562524461268,0.028172796924033815,0.1359603389409413,0.061866218157608885,0.013034812964520371,0.042392945102089456,0.03089630618602581,0.05398232354120856,0.05677254987453887,0.04416675239484179,0.02924379086411724,0.10089277345132405,0.06461831071150688,0.041091021869053904,0.043985692925351864,0.06130671623349414,0.08657912756273412,0.034836177288338877,0.06512403521528226
GO:0140657,0.06747100646006594,0.07518656321214669,0.0564646120665191,0.06883609351014694,0.11988104864206141,0.15340002496478183,0.12018768046198268,0.10652884925545955,0.14664936349029786,0.1463191630197197,0.15382394428665103,0.1563823636368393,0.08534553902881252,0.07862321584720147,0.2084109013697317,0.10603851593950604,0.13398708761342712,0.10890498840057544,0.10366765629706123,0.044489557692795695,0.37450694041764204,0.20687361440984114,0.08224292960255648,0.07650740979494929,0.13932463506684262,0.04369358008344105,0.18940739329268294,0.17584614590857497,0.03915068022831638,0.11831768890999374,0.14722663475138723,0.18457765667574932,0.08340260987974862,0.06620021871383525,0.09343872162557831,0.1114296054318727,0.18220469395134503,0.2129641937861778,0.1088464605641109,0.09804330442792437,0.14704703271529815,0.06782993508703972,0.1516327126107486,0.09434284437635644,0.16097560975609757,0.16051575697796555,0.05699490632076604,0.10923652923174966,0.06082690565936042,0.12382287667056915,0.11270929647504237,0.15229612371646783,0.10481542652958492,0.04795752382697947,0.09753497248701852,0.12478237697637236,0.13796054244999975,0.10393352226079765,0.1718641513893608,0.1806586852228033,0.13797233379005905,0.03988128413012621,0.1571392660986896,0.10447577289942771,0.11645351542632051,0.0684519215928384,0.06040874104220119,0.10070929129628231,0.08264878553503341,0.10069004365582312,0.10618663752473545,0.11001586724698832,0.0998180055346468,0.06239694260422796,0.17005421513715352,0.07879140552711526,0.09150469602276018,0.13171482660342423,0.036027304239342424,0.0510346905515154,0.1544712266142235,0.16318562630934333,0.13116567222847417,0.18887050901239966,0.08337589143434528,0.10300308967862228,0.1878245766391663,0.1384563809067997,0.08940959097973356,0.11969491454685838,0.10797588279647422,0.1440018954509178,0.10773592414200046
GO:0006325,0.09039515792146896,0.09793629877504313,0.05836034124435014,0.08702814165997064,0.13386744302015194,0.18019650849694183,0.12232545772095042,0.16121936159535058,0.2116658093510572,0.1387503954303842,0.1798232956127693,0.16473997767586976,0.1078339562652604,0.08131815687116711,0.30793064270291803,0.1222713782835105,0.14999065164033876,0.12853708537970296,0.11801869513855583,0.07315226078639467,0.20687361440984114,0.5614189607031089,0.12656445499231855,0.06912020226771513,0.18188684533575758,0.05009881690445894,0.23135919437840616,0.13790934809994723,0.046050024249982675,0.15940341021153442,0.17197538688244257,0.23831513913976807,0.10720271223225572,0.08404243124322132,0.08717260575512027,0.12448485373697692,0.20243221443196624,0.266405506954319,0.11610990067972375,0.09916175898478237,0.21196798959897878,0.07505550286270012,0.15446854897926277,0.11640499463069362,0.16110611360986174,0.1649030091589081,0.06933985444504247,0.12065186260866058,0.08401080123504162,0.14211642793653007,0.13441130114996205,0.2797319932998325,0.11206593916773298,0.06667809460758815,0.14664970397521654,0.1340896372902063,0.1393892162080109,0.1114504941152644,0.23883284010402656,0.18284726382276592,0.12930608994647835,0.045882286168340995,0.18446761189880456,0.10711854706894833,0.15305430258836403,0.06538295937017932,0.06152939068007262,0.1201158116509623,0.0908031473984894,0.10418900913197492,0.12335658676910628,0.11903333406322304,0.10900190686290413,0.06863821281800105,0.20608673465559033,0.07760595647193586,0.11377673737833643,0.13937846435372847,0.04250396018334294,0.057313127873318576,0.17462919511185196,0.23595088699422567,0.12726153632203904,0.23536823284552238,0.10647649301725204,0.11938550373816458,0.17075522372354185,0.1745896555052542,0.08668475768676646,0.1324603834817348,0.1318515824614409,0.16026841087510882,0.13420432606573252
GO:0006355,0.03089837500446246,0.1363609079259669,0.011858672423246423,0.12255080665490886,0.11013709901614738,0.09991387121283364,0.03248081101081679,0.2595164342376871,0.036762383171927454,0.03174203321563754,0.08429694712040924,0.05839360854877685,0.11372114409804336,0.019561742705877225,0.08978474797936242,0.024818597992682576,0.07740473978623115,0.05181584909565031,0.060551509046262865,0.03784929212341783,0.08224292960255648,0.12656445499231855,0.301262480516982,0.013400573685748774,0.07277565145198633,0.012923735272678897,0.05191284403601144,0.035105327749215105,0.011650420186710137,0.03528674735479942,0.14230387105556308,0.06118296908277056,0.09894872218666088,0.020350021160443953,0.0713822094998773,0.02660128155325159,0.056020597148950496,0.06528877137423417,0.03422740599821796,0.09961243478289702,0.03842454087350966,0.022119733342823907,0.08889529912328598,0.03689175286103196,0.07113881015149691,0.057650459071848716,0.06356811199149899,0.06594378723726496,0.03980189169115086,0.05674775081665282,0.027695803164882717,0.04878687470721919,0.05445665904876524,0.022591854561790334,0.26635878796621204,0.05483886336205984,0.11270645004004778,0.08556841302196165,0.049904581340904565,0.07763818825142407,0.06391284388234332,0.011281308609422325,0.061166638759286095,0.1046242138400831,0.10073935690198375,0.013548122031146161,0.014741629837145089,0.08741638332846198,0.01638528528439847,0.030418659675617254,0.031889597331665104,0.047072219085109696,0.09489659355466878,0.10218477339278782,0.05608784895911441,0.016899982776719898,0.07395409711932008,0.034594984626485525,0.01782725667812805,0.012483403558067752,0.038288954860318185,0.05245353607943839,0.07981671206929622,0.10008327855912276,0.14010369069267672,0.04888603143285313,0.0688778002083876,0.13059298771394204,0.08418300684221666,0.05971834718384544,0.06864644224124614,0.030559630909857756,0.15234078760969824
GO:0003774,0.060530167506911696,0.011278958845812984,0.08009718905785262,0.011616343431742277,0.03634685779322649,0.03668052331921626,0.06635485318782038,0.02173565999554008,0.14842800069480633,0.11684208688973835,0.06731326363521854,0.05665144350045062,0.02106492285412915,0.06812386156648452,0.07062656602108515,0.09194204372140315,0.031735899390243905,0.06336428511676094,0.05525213525213525,0.02176294643084621,0.07650740979494929,0.06912020226771513,0.013400573685748774,0.524904214559387,0.05602175602175602,0.07213114754098361,0.1122949892546092,0.0827129859387924,0.06084459100095734,0.09580088089794758,0.024958013374454996,0.12411849880640238,0.022174933598268966,0.04806233270250456,0.016605354588187207,0.16186508496916632,0.06637884511602807,0.09473227339181287,0.09518796992481203,0.015365624260173249,0.14068419129665596,0.032876114343398516,0.06182134945583004,0.10365809313713607,0.042821725772929815,0.05751382387003116,0.016556170717698885,0.033585706482902745,0.03485141883101549,0.0467367959675652,0.08211505408957638,0.12940232272684354,0.04534125092784311,0.05194259980154187,0.015911783173553077,0.08610913645441928,0.020900125806582525,0.018261239067430414,0.11765083852727623,0.06382401498082732,0.039734759473840586,0.06354528088573545,0.07001887214918594,0.022922235329839075,0.024036958338916645,0.09594796590312285,0.05922634020906702,0.023337556803364006,0.1192776486894134,0.04985583977180616,0.13548013274103207,0.07547399670430428,0.020210995192473432,0.010019795500144845,0.11513311063872862,0.07701056538265841,0.027391769906739968,0.0947014571733207,0.01266762363968739,0.06370122022533234,0.12708903786233594,0.09088104877578562,0.032283458618214786,0.05693036806548231,0.011888579226599468,0.04481902820499929,0.058947014156202016,0.02870466213280334,0.015380409783280107,0.04958631795213504,0.04825636141119261,0.18707120404537378,0.01978928765053169
GO:0005198,0.09647537922572155,0.06297449724949104,0.037729463717059576,0.06474731762544406,0.11516766827295787,0.11584820616983658,0.09090208989131796,0.09226716660821507,0.11242132512881589,0.10993231445476352,0.11251525303396712,0.12627563759181412,0.08761214199393971,0.057406082499618816,0.1413971165448329,0.09691788697101378,0.11363778839678787,0.1158094010553027,0.07768001027843548,0.05740746458274014,0.13932463506684262,0.18188684533575758,0.07277565145198633,0.05602175602175602,0.31499498895796935,0.04158837557539793,0.16235540452407923,0.09161667095278864,0.03766703597350035,0.08466146030783228,0.1367799306593324,0.13439387416116724,0.10168481404179344,0.04404230855995168,0.06678864654558206,0.08110704860071195,0.12335637740962001,0.13188100162854363,0.0874836774753372,0.08277152128676286,0.10824665505865103,0.0572442392373135,0.13232443028669444,0.06629034004764998,0.12253416884590713,0.11377779428974792,0.056080167585315484,0.08618418341212974,0.1154390538520859,0.09865354410498049,0.08224923661923143,0.11816371169953586,0.0962107334703072,0.045483938376281154,0.08453741789510762,0.08649268147672344,0.11167955743119141,0.0764811761028659,0.11956733548014202,0.13455078564374745,0.09910774330007886,0.03371380774974895,0.1250768442622951,0.07987051670936036,0.09894154815192364,0.04043326157158235,0.04780914563580961,0.09028246120094255,0.06204891716770766,0.0713905993213625,0.08898703304360928,0.1067439251745821,0.0775555292539551,0.07014506598829302,0.13971020043406102,0.047760930356812004,0.08617428152523453,0.10400119625544227,0.029887968585732276,0.037718099811858,0.1745771049947987,0.11289715026929818,0.08894088225436357,0.15160474762359877,0.06548926417213684,0.08619659909982491,0.11020401821091723,0.1277715817054805,0.06919630459064667,0.09620542961716698,0.11825085715130199,0.14394332253595576,0.0955536614104139
