	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	Size
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	869
1		0.001348295059151009	0.0009366666666666667	0.0009590461378952825	0.0011918756530825496	0.0019173654786862333	0.0014617626886145405	0.0020780322307039864	0.002195945945945946	0.0018401856763925729	0.0017820669934640522	0.002024421593830334	0.0020277777777777777	0.00254004004004004	0.002130018674136321	0.002311563670411985	0.002420820353063344	0.0022753128555176336	0.002399949341438703	0.0030693950177935942	0.0024079106280193237	0.0025215252152521526	0.002470012626262626	0.0025898692810457516	0.0026956106870229006	0.002819611780455154	0.00328632005899705	0.0029482886904761904	0.003371121718377088	0.003485973597359736	0.003401041666666667	0.0038380281690140847	0.004136385658914729	0.004381058911260253	0.004301697530864197	0.004478910728910729	0.004545454545454545	0.005188022284122563	0.005244723435225618	0.005472013366750209	0.005361930294906166	0.006068232662192394	0.006649419026870007	0.006530269058295964	0.007406884875846501	0.0075872747747747745	0.007669361046959199	0.008600543478260869	0.008328619909502262	0.009023117076808352	0.010203340595497459	0.01092911877394636	0.011024305555555556	0.01014945652173913	0.010126811594202898	0.010220864661654136	480
2			0.001405128205128205	0.0017741835147744947	0.0025579937304075237	0.003790356394129979	0.0028609053497942387	0.0034809160305343512	0.003481081081081081	0.0030981432360742706	0.002807843137254902	0.003232904884318766	0.0032	0.0037285285285285287	0.003164145658263305	0.003514606741573034	0.003942679127725857	0.0031563139931740612	0.0030346504559270516	0.0036612099644128112	0.0030318840579710146	0.003300369003690037	0.003503030303030303	0.0034698039215686274	0.00309618320610687	0.0032899598393574298	0.003798230088495575	0.003207142857142857	0.0035054892601431983	0.003378217821782178	0.003324	0.003443380281690141	0.003674418604651163	0.0035973154362416108	0.003425925925925926	0.003754299754299754	0.003886868686868687	0.004238440111420613	0.004391266375545852	0.004058145363408521	0.004405361930294906	0.004230872483221477	0.004688453159041394	0.004721076233183856	0.0046880361173814895	0.004994594594594595	0.0052729792147806	0.005363478260869565	0.005447963800904977	0.006371364653243848	0.006281481481481482	0.008022068965517241	0.007940350877192982	0.007589565217391304	0.008358260869565218	0.009798496240601504	625
3				0.004704388986594187	0.007727297103604284	0.011349446221361477	0.008908857016684906	0.008045144618696551	0.008175360430414863	0.005201909154287553	0.0049667611990363795	0.006196851999184415	0.005138413685847589	0.006398311219462075	0.004534939947985415	0.004779212609432611	0.005872007674307059	0.004405543553840519	0.004240192486775989	0.004848270174836592	0.004383888926454347	0.004522160307139619	0.004594938498515481	0.004799804836398012	0.004630014364916363	0.004203438950202053	0.004634663290163641	0.003721395245501	0.004290746315191692	0.0044885514990068215	0.0038102643856920684	0.004183733818149957	0.004380809432529205	0.004683025944520408	0.004327227694257243	0.004508962518293778	0.0046342114771352715	0.0046959542880907305	0.005297221675144485	0.0048527227867491435	0.00552870884218163	0.005225783780586666	0.005851519802667913	0.005997670672087817	0.005785521451716524	0.006945903913244504	0.007136725582664976	0.006880113597944418	0.007037149110152495	0.008739792847425902	0.008114875464614738	0.009849663037843442	0.010760279392103899	0.010798566502129962	0.013435661640408412	0.017288555759538814	643
4					0.015664138816848177	0.024526330316831293	0.019521524310796342	0.016487592428629544	0.01625010590527832	0.009969816152931492	0.009035589157293012	0.011684973124561814	0.009174503657262278	0.011404821749649336	0.008552637355882792	0.008519425169948223	0.01061045518022637	0.006702900488942621	0.007479680993987671	0.008087997411840828	0.007456499023215665	0.0072470473921040154	0.007860739051961623	0.008771282807793964	0.0077352891909354135	0.006703931714318087	0.007008211501650622	0.006206616659202866	0.006987827414129776	0.00712312610571402	0.005646551724137931	0.006463861539140801	0.006734344244368302	0.007570497850525622	0.00714762568210844	0.007390262876156293	0.006879136189481017	0.007011814427048314	0.007833568328975648	0.006870624837956961	0.008030289023170599	0.007752834991900023	0.008113590263691683	0.008205996879261143	0.0077273081087201115	0.009249060973198905	0.0094007688576455	0.008940984053427832	0.009730634477084782	0.012577756271345717	0.01051761700848922	0.012769790653262711	0.013945031072980256	0.015067466266866567	0.01837603925310072	0.02325170292502416	638
5						0.03753325229462854	0.030993607164117296	0.02659219784381818	0.025888152303246644	0.016738123439489737	0.014978213507625272	0.019611647346041292	0.016033542976939204	0.019258251962654478	0.015121352524238206	0.01522271688691023	0.018508722088337676	0.012027675818003592	0.012999177993156315	0.01471981617016197	0.013315407285874882	0.01290352526166771	0.013063020138491836	0.015472520244995272	0.013618832717205178	0.012679649415271147	0.012801246730116324	0.010992250673854448	0.013164017351886041	0.012521535172385164	0.010461215932914046	0.011751852836094133	0.012925990931695188	0.014116940797958905	0.012918316639490644	0.013428522862485127	0.012605086504457574	0.01326769561383531	0.014070839398350316	0.012536582546513034	0.014495197306669814	0.013652629456099128	0.014487789059252866	0.01450583335683598	0.013851621543601611	0.016355978620129562	0.01707167099994674	0.016589189681888616	0.016814176081656657	0.022104033880657917	0.017986416555907245	0.02195233620087231	0.023975688697635073	0.0268890711876766	0.032822896727736764	0.04206270392963541	477
6							0.025124093165330277	0.02150807861862428	0.02135468802135469	0.013813843315759024	0.012486887759218914	0.016386852433696194	0.013541838134430727	0.016269355775528616	0.012622332883770793	0.013183751791741805	0.015448123790110636	0.011151842020253093	0.011257458065968704	0.01334153449614106	0.011540526033279656	0.011950860249343234	0.011729953859583489	0.013297829419833778	0.012102220965664563	0.01108962599368668	0.011134782767034487	0.009713955026455027	0.011648349489770863	0.01123028969563623	0.009434156378600823	0.010548890048107575	0.011322853861613552	0.011576951049981127	0.010735787227556776	0.011890678557345224	0.01093756494991063	0.01156619324369247	0.012336693802001905	0.011077075404560785	0.012136056223038648	0.011926791320278768	0.012368093099150955	0.012396427319197623	0.011797601464017315	0.015149408667927187	0.014731179729896692	0.014779030237967436	0.014966575424091765	0.01991787959970908	0.016218833212297265	0.018859088974031504	0.021230416576420476	0.024838969404186794	0.031146001073537304	0.03992233670596244	486
7								0.02231656021187101	0.02248125988584004	0.016941030365615783	0.01646460110761862	0.020951483872655795	0.019019508057675997	0.02267152648832038	0.018773921782453438	0.019798724876347314	0.02159282775677154	0.018732251257066932	0.017409529996829005	0.02108065523892315	0.017599660729431723	0.01858163619804137	0.018120132623949417	0.020615676295963677	0.019453023328088882	0.01775039087648303	0.01816073318471481	0.017277808069792802	0.018674051267102698	0.019587836646260046	0.016622137404580153	0.017754363330107874	0.018721521983549323	0.01889896454167165	0.018547969088681556	0.02003738644960019	0.019964273781067673	0.020781503611246963	0.02193962020956254	0.02097482892983094	0.022682465942192115	0.022559215806820705	0.024164712534717026	0.023693789294720387	0.022895019500399197	0.029050042408821034	0.029376678478453773	0.028465538223254785	0.027581085282028253	0.03668220708028075	0.03109425845543193	0.03631949928343716	0.03856412660149101	0.04668658037393517	0.05721318729948003	0.07469054315177256	393
8									0.02166556800703142	0.01704781704781705	0.016984631690514042	0.021788369346209962	0.019567567567567567	0.02382111841571301	0.019403437050495874	0.020718190100212572	0.0226909152142797	0.020422470251821787	0.018614967551137764	0.022429546984707126	0.018869956913435175	0.02042485289717762	0.01941031941031941	0.02170641229464759	0.021270889209820506	0.020568761532616955	0.020359961731643148	0.018104488416988418	0.020608914403663806	0.02118009098207118	0.018283783783783782	0.02	0.020160276555625394	0.020605840740068927	0.019982482482482484	0.021608340527259445	0.021450996450996452	0.021343070089588197	0.024241708957866162	0.022983133509449298	0.02444750380407217	0.024324324324324326	0.02550786080197845	0.02597866925221185	0.024879507046549936	0.031166301436571706	0.03131514886711192	0.030258519388954172	0.029008193714076067	0.037505290525424756	0.03258552670317376	0.038086362224293256	0.040593883357041255	0.046486486486486484	0.05644535840188014	0.07351148140621824	370
9										0.0138551837011118	0.015011442242679566	0.01887448603165295	0.018312997347480105	0.02087764156729674	0.017846926569036102	0.020445265699043303	0.021079683019741027	0.019798843030571875	0.017729152725484348	0.023447898279165918	0.018269711298197055	0.020769915921970892	0.01901977333011816	0.02231237322515213	0.021382145098912668	0.02102841072512863	0.020979554470552334	0.019455759757483895	0.02139108525414179	0.021581269532788824	0.019290450928381962	0.020263757611984907	0.02200666214298933	0.020875984310374497	0.020557029177718834	0.022771264150574497	0.0226067036411864	0.023163370104105865	0.02558117985011525	0.02489645865326446	0.025870958107252828	0.02579531091449629	0.02778500141583306	0.027958511258341163	0.027279640263216196	0.03398690467655985	0.03350261270146593	0.033785030561642254	0.03249036811214998	0.04172229837585079	0.03637246233595118	0.04267203268392329	0.04507538740751082	0.05565102064352439	0.0665551839464883	0.08624678406892564	377
