	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	Size
0	0.10301971838576894	0.10087853527721777	0.10228452751817238	0.09241057504363143	0.09948063626645379	0.100058458358791	0.08659893506780651	0.1018180003244201	0.09121746138799805	0.10164462216064184	0.0922587006467988	0.1085607380324352	0.09655053923551331	0.08843480649936877	0.09074243694434957	0.09701824655095684	0.10320156464469527	0.09932342615135359	0.09744672483207584	0.09759866805506948	0.07793016951895457	0.09122308004876066	0.07700026151707431	0.03730226160132702	0.06738809640924742	2247
1		0.1147867434862536	0.10761463805316777	0.09922197144348319	0.1057210586949458	0.10363569035015298	0.09135225823945185	0.1073303086063175	0.09493332283040729	0.10852074657351339	0.09205351990037158	0.11230722326575221	0.10441360609016954	0.09421689521080638	0.0961697041380689	0.10092620099471974	0.10628428002449611	0.10676863868756671	0.09778674713705032	0.10156271733385262	0.08064079187288356	0.09525533615713633	0.08036141553185833	0.036630632977337846	0.07344291961996682	1396
2			0.11796354619171735	0.09980230532100255	0.10653099942726231	0.1044535663841808	0.09153444419168942	0.10795528296988577	0.0962457840142548	0.10894971837391548	0.09583087946603848	0.1139524471495842	0.10517435582365207	0.09351527069160998	0.09679702640503876	0.1016428217515174	0.10742153644479112	0.10746868191721133	0.10012516149870801	0.10244600638259618	0.08181818181818182	0.09502534973832528	0.08202856529209622	0.03597169612794613	0.06843932748538012	1152
3				0.10808668846115745	0.09909094300672777	0.09635971458363149	0.08401760126268974	0.10129952119512789	0.08727306391863118	0.10096380270606145	0.08505458063911137	0.10400049599667595	0.09844866226630489	0.08600846852613181	0.087914130221337	0.09095187953949165	0.09623176241886829	0.09934403998833148	0.0882967510790329	0.09225643247801188	0.07535475381072486	0.0842183703082114	0.07456754504868615	0.036992360273421794	0.0689480033013777	829
4					0.11874926856255254	0.10309889917875241	0.08989428064876223	0.10653242123518643	0.0937825486236582	0.10707367108987509	0.09135404903282211	0.11076943099104794	0.10415687791934994	0.09181438039133179	0.09470750419563653	0.09860474203817995	0.10355919391414832	0.1070177211778182	0.09586806863718875	0.10032195642745137	0.07952389878163074	0.09141827282235171	0.08065894356467213	0.04054982817869416	0.06673901247965273	970
5						0.11653081468064001	0.08911799632948289	0.10416940100925527	0.09290776011027627	0.10503564872134227	0.09222554949991016	0.11089621127600068	0.10082019357477166	0.09112007090971982	0.09251699842333465	0.0998242730003968	0.10511581480208361	0.1031571950814224	0.09918914353285659	0.09995474740826066	0.08036363636363636	0.09264001473839352	0.08033112004193604	0.04680277349768875	0.061685994647636036	1180
6							0.09030398557390308	0.09199891635920991	0.08206356502370686	0.09073740038459512	0.08281991016568226	0.09746954153747443	0.08657639043049128	0.0792696514456556	0.08142709016653618	0.08878650196844602	0.09296637561589816	0.08950799003253106	0.08848938479257797	0.08856094537252165	0.06885598477955165	0.08215967084701507	0.06891457088449668	0.032605398847437066	0.062161773861405104	1099
7								0.13078400434090373	0.09616181636607496	0.10863687267322004	0.09409860968924408	0.11339315059092918	0.10349098172004138	0.09311054194708591	0.09711980314838389	0.10284541410100126	0.10725064516599356	0.10778205363142142	0.10136660619474915	0.10424471031493987	0.08092244204393736	0.09483417503531279	0.08041099472836634	0.03865760407816483	0.06246925725528775	749
8									0.09928066248410522	0.09580588664698873	0.08716865202239141	0.10097639122580325	0.0912879381136201	0.08344583537882506	0.08574415940754948	0.09280521427540701	0.09861095474746825	0.09408620263683938	0.0929539945123738	0.0939512227671571	0.07340622722066022	0.08806879492670618	0.07314391658105124	0.034902287479607066	0.05890154940616145	873
9										0.12164372770558508	0.09290705022652224	0.11325927322365896	0.10681653959657214	0.09414357682619648	0.09699197469392537	0.10237174572953786	0.10829662405639802	0.10781021056617442	0.09888365398294517	0.10269578472850587	0.08136936111747195	0.09512010367612164	0.08137967747799216	0.04024501946416304	0.07377701179901895	794
