partial	baseAUPRC	AUPRC	P@k
p@500	3.983808527326218e-05	0.012224895997767764	0.25
p@test	0.00016413291132584017	0.03630827066085797	0.16240933459476506
p@1%	2.5815079257073892e-05	0.008583281455185384	0.28321678321678323
