partial	baseAUPRC	AUPRC	P@k
p@500	3.2695350752866006e-05	0.009481211314274074	0.206
p@test	0.00014855751604214845	0.028907008671960437	0.14749448471478097
p@1%	2.1585280108688236e-05	0.007034079164702295	0.23776223776223776
