partial	baseAUPRC	AUPRC	P@k
p@500	4.824603033631619e-05	0.12529103465073904	0.49
p@test	6.655982960683621e-05	0.14756462844538634	0.21638924455825864
p@1%	2.3039941017750997e-05	0.06656868115744285	0.8013698630136986
