partial	baseAUPRC	AUPRC	P@k
p@500	5.4545519934689236e-05	0.13795229009345122	0.546
p@test	7.01299542017433e-05	0.1585845743361164	0.228515625
p@1%	2.497505491515075e-05	0.06552173347281826	0.8503401360544217
