partial	baseAUPRC	AUPRC	P@k
p@500	0.0001363436714575047	0.4270642520711869	0.894
p@test	0.00017996144554793684	0.5322308530404339	0.5778648383937316
p@1%	2.9891901124911546e-05	0.0959843290891283	1.0
