partial	baseAUPRC	AUPRC	P@k
p@500	1.6202043935495533e-05	0.0019149867685882241	0.102
p@test	7.942178399752712e-05	0.0074020751422583225	0.07869058860560277
p@1%	1.0801362623663689e-05	0.0013206857787209654	0.11846689895470383
