partial	baseAUPRC	AUPRC	P@k
p@500	3.587308818860635e-06	0.0006524049714660926	0.036
p@test	5.779553097053245e-06	0.0008515516238080129	0.017890191239975324
p@1%	1.7936544094303175e-06	0.00037181354114556794	0.06164383561643835
