partial	baseAUPRC	AUPRC	P@k
p@500	1.3302247106910159e-05	0.005447416341645682	0.134
p@test	3.5340298284029974e-05	0.014823884351074627	0.11469072164948453
p@1%	3.1766560255307844e-06	0.0013406600368685568	0.1095890410958904
